order_code,Face_Masks_Required_in_Public,Source_of_Action,Citation,COUNTYFP,confirmed_cases,index,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,date,slope,avg_slope
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,262481,1748,0.027,0.032,0.054,0.145,0.742,2021-07-07,347.0,328.6
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,263144,1748,0.027,0.032,0.054,0.145,0.742,2021-07-08,663.0,461.2
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,263915,1748,0.027,0.032,0.054,0.145,0.742,2021-07-09,771.0,615.4
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,263915,1748,0.027,0.032,0.054,0.145,0.742,2021-07-10,0.0,615.4
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,263915,1748,0.027,0.032,0.054,0.145,0.742,2021-07-11,0.0,356.2
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,265462,1748,0.027,0.032,0.054,0.145,0.742,2021-07-12,1547.0,596.2
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,266224,1748,0.027,0.032,0.054,0.145,0.742,2021-07-13,762.0,616.0
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,266846,1748,0.027,0.032,0.054,0.145,0.742,2021-07-14,622.0,586.2
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,267734,1748,0.027,0.032,0.054,0.145,0.742,2021-07-15,888.0,763.8
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,268514,1748,0.027,0.032,0.054,0.145,0.742,2021-07-16,780.0,919.8
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,268514,1748,0.027,0.032,0.054,0.145,0.742,2021-07-17,0.0,610.4
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,268514,1748,0.027,0.032,0.054,0.145,0.742,2021-07-18,0.0,458.0
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,270421,1748,0.027,0.032,0.054,0.145,0.742,2021-07-19,1907.0,715.0
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,271310,1748,0.027,0.032,0.054,0.145,0.742,2021-07-20,889.0,715.2
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,272152,1748,0.027,0.032,0.054,0.145,0.742,2021-07-21,842.0,727.6
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,272979,1748,0.027,0.032,0.054,0.145,0.742,2021-07-22,827.0,893.0
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,273860,1748,0.027,0.032,0.054,0.145,0.742,2021-07-23,881.0,1069.2
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,273860,1748,0.027,0.032,0.054,0.145,0.742,2021-07-24,0.0,687.8
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,273860,1748,0.027,0.032,0.054,0.145,0.742,2021-07-25,0.0,510.0
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,275983,1748,0.027,0.032,0.054,0.145,0.742,2021-07-26,2123.0,766.2
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,276934,1748,0.027,0.032,0.054,0.145,0.742,2021-07-27,951.0,791.0
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,277982,1748,0.027,0.032,0.054,0.145,0.742,2021-07-28,1048.0,824.4
1,Yes,Official,"Nev. Emerg. Declaration Directive 045 (May 3, 2021)",32003,279142,1748,0.027,0.032,0.054,0.145,0.742,2021-07-29,1160.0,1056.4
1,Yes,Official,"Nev. Emerg. Declaration Directive 047 (July 27, 2021)",32003,280201,1748,0.027,0.032,0.054,0.145,0.742,2021-07-30,1059.0,1268.2
1,Yes,Official,"Nev. Emerg. Declaration Directive 047 (July 27, 2021)",32003,280201,1748,0.027,0.032,0.054,0.145,0.742,2021-07-31,0.0,843.6
1,Yes,Official,"Nev. Emerg. Declaration Directive 047 (July 27, 2021)",32003,280201,1748,0.027,0.032,0.054,0.145,0.742,2021-08-01,0.0,653.4
1,Yes,Official,"Nev. Emerg. Declaration Directive 047 (July 27, 2021)",32003,282357,1748,0.027,0.032,0.054,0.145,0.742,2021-08-02,2156.0,875.0
1,Yes,Official,"Nev. Emerg. Declaration Directive 047 (July 27, 2021)",32003,283321,1748,0.027,0.032,0.054,0.145,0.742,2021-08-03,964.0,835.8
1,Yes,Official,"Nev. Emerg. Declaration Directive 047 (July 27, 2021)",32003,284046,1748,0.027,0.032,0.054,0.145,0.742,2021-08-04,725.0,769.0
1,Yes,Official,"Nev. Emerg. Declaration Directive 047 (July 27, 2021)",32003,284982,1748,0.027,0.032,0.054,0.145,0.742,2021-08-05,936.0,956.2
1,Yes,Official,"Nev. Task Force Press Release (Mask guidance) (Aug. 3, 2021)",32003,285938,1748,0.027,0.032,0.054,0.145,0.742,2021-08-06,956.0,1147.4
1,Yes,Official,"Nev. Task Force Press Release (Mask guidance) (Aug. 3, 2021)",32003,285938,1748,0.027,0.032,0.054,0.145,0.742,2021-08-07,0.0,716.2
1,Yes,Official,"Nev. Task Force Press Release (Mask guidance) (Aug. 3, 2021)",32003,285938,1748,0.027,0.032,0.054,0.145,0.742,2021-08-08,0.0,523.4
1,Yes,Official,"Nev. Task Force Press Release (Mask guidance) (Aug. 3, 2021)",32003,288381,1748,0.027,0.032,0.054,0.145,0.742,2021-08-09,2443.0,867.0
1,Yes,Official,"Nev. Task Force Press Release (Mask guidance) (Aug. 3, 2021)",32003,289114,1748,0.027,0.032,0.054,0.145,0.742,2021-08-10,733.0,826.4
1,Yes,Official,"Nev. Task Force Press Release (Mask guidance) (Aug. 3, 2021)",32003,289746,1748,0.027,0.032,0.054,0.145,0.742,2021-08-11,632.0,761.6
1,Yes,Official,"Nev. Task Force Press Release (Mask guidance) (Aug. 3, 2021)",32003,290632,1748,0.027,0.032,0.054,0.145,0.742,2021-08-12,886.0,938.8
1,Yes,Official,"Nev. Task Force Press Release (Aug. 10, 2021) (Mask update)",32003,291502,1748,0.027,0.032,0.054,0.145,0.742,2021-08-13,870.0,1112.8
1,Yes,Official,"Nev. Task Force Press Release (Aug. 10, 2021) (Mask update)",32003,291502,1748,0.027,0.032,0.054,0.145,0.742,2021-08-14,0.0,624.2
1,Yes,Official,"Nev. Task Force Press Release (Aug. 10, 2021) (Mask update)",32003,291502,1748,0.027,0.032,0.054,0.145,0.742,2021-08-15,0.0,477.6
